Sample name,title,source name,organism,characteristics: age,characteristics: developmental stage,characteristics: sex,molecule,description,processed data file ,raw file,BioSample,Instrument Model
J8_384Bulk_Plate2_S224,Tabula Muris Senis (bulk RNA seq),GAT_18,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127002,SAMN11855151,Illumina NovaSeq 6000
J8_384Bulk_Plate3_S224,Tabula Muris Senis (bulk RNA seq),Brain_15,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127403,SAMN11855152,Illumina NovaSeq 6000
J9_384Bulk_Plate1_S225,Tabula Muris Senis (bulk RNA seq),Pancreas_47,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127402,SAMN11855153,Illumina NovaSeq 6000
J9_384Bulk_Plate2_S225,Tabula Muris Senis (bulk RNA seq),WBC_35,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127393,SAMN11855154,Illumina NovaSeq 6000
J9_384Bulk_Plate3_S225,Tabula Muris Senis (bulk RNA seq),Brain_18,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127392,SAMN11855155,Illumina NovaSeq 6000
K1_384Bulk_Plate1_S241,Tabula Muris Senis (bulk RNA seq),Lung_35,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127030,SAMN11855156,Illumina NovaSeq 6000
K1_384Bulk_Plate2_S241,Tabula Muris Senis (bulk RNA seq),BAT_2,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127031,SAMN11855157,Illumina NovaSeq 6000
K1_384Bulk_Plate3_S241,Tabula Muris Senis (bulk RNA seq),BAT_40,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127019,SAMN11855158,Illumina NovaSeq 6000
K10_384Bulk_Plate2_S250,Tabula Muris Senis (bulk RNA seq),Spleen_14,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126846,SAMN11855159,Illumina NovaSeq 6000
K10_384Bulk_Plate3_S250,Tabula Muris Senis (bulk RNA seq),Marrow_13,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127349,SAMN11855160,Illumina NovaSeq 6000
K11_384Bulk_Plate1_S251,Tabula Muris Senis (bulk RNA seq),Heart_31,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127350,SAMN11855161,Illumina NovaSeq 6000
K11_384Bulk_Plate2_S251,Tabula Muris Senis (bulk RNA seq),Skin_26,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127347,SAMN11855162,Illumina NovaSeq 6000
K11_384Bulk_Plate3_S251,Tabula Muris Senis (bulk RNA seq),Liver_4,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127348,SAMN11855163,Illumina NovaSeq 6000
K12_384Bulk_Plate1_S252,Tabula Muris Senis (bulk RNA seq),GAT_31,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127550,SAMN11855164,Illumina NovaSeq 6000
K12_384Bulk_Plate2_S252,Tabula Muris Senis (bulk RNA seq),Heart_49,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127558,SAMN11855165,Illumina NovaSeq 6000
K12_384Bulk_Plate3_S252,Tabula Muris Senis (bulk RNA seq),Bone_41,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126837,SAMN11855166,Illumina NovaSeq 6000
K13_384Bulk_Plate1_S253,Tabula Muris Senis (bulk RNA seq),Liver_24,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126838,SAMN11855167,Illumina NovaSeq 6000
K13_384Bulk_Plate2_S253,Tabula Muris Senis (bulk RNA seq),Lung_44,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126835,SAMN11855168,Illumina NovaSeq 6000
K13_384Bulk_Plate3_S253,Tabula Muris Senis (bulk RNA seq),Brain_7,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126836,SAMN11855169,Illumina NovaSeq 6000
K14_384Bulk_Plate1_S254,Tabula Muris Senis (bulk RNA seq),Heart_19,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126841,SAMN11855170,Illumina NovaSeq 6000
K14_384Bulk_Plate2_S254,Tabula Muris Senis (bulk RNA seq),GAT_29,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126842,SAMN11855171,Illumina NovaSeq 6000
K14_384Bulk_Plate3_S254,Tabula Muris Senis (bulk RNA seq),NA9,Mus musculus C57/BL6,NA9,months postnatal,missing,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126839,SAMN11855172,Illumina NovaSeq 6000
K15_384Bulk_Plate1_S255,Tabula Muris Senis (bulk RNA seq),Lung_38,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126840,SAMN11855173,Illumina NovaSeq 6000
K15_384Bulk_Plate2_S255,Tabula Muris Senis (bulk RNA seq),BAT_31,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126832,SAMN11855174,Illumina NovaSeq 6000
K16_384Bulk_Plate1_S256,Tabula Muris Senis (bulk RNA seq),SCAT_35,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126833,SAMN11855175,Illumina NovaSeq 6000
K16_384Bulk_Plate2_S256,Tabula Muris Senis (bulk RNA seq),Spleen_17,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126651,SAMN11855176,Illumina NovaSeq 6000
K17_384Bulk_Plate1_S257,Tabula Muris Senis (bulk RNA seq),Kidney_10,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126650,SAMN11855177,Illumina NovaSeq 6000
K17_384Bulk_Plate2_S257,Tabula Muris Senis (bulk RNA seq),Kidney_31,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126654,SAMN11855178,Illumina NovaSeq 6000
K18_384Bulk_Plate1_S258,Tabula Muris Senis (bulk RNA seq),Heart_14,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126653,SAMN11855179,Illumina NovaSeq 6000
K18_384Bulk_Plate2_S258,Tabula Muris Senis (bulk RNA seq),SCAT_9,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127261,SAMN11855180,Illumina NovaSeq 6000
K19_384Bulk_Plate1_S259,Tabula Muris Senis (bulk RNA seq),Pancreas_32,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126660,SAMN11855181,Illumina NovaSeq 6000
K19_384Bulk_Plate2_S259,Tabula Muris Senis (bulk RNA seq),Liver_1,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127299,SAMN11855182,Illumina NovaSeq 6000
K2_384Bulk_Plate1_S242,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_1,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126704,SAMN11855183,Illumina NovaSeq 6000
K2_384Bulk_Plate2_S242,Tabula Muris Senis (bulk RNA seq),WBC_45,Mus musculus C57/BL6,3,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127239,SAMN11855184,Illumina NovaSeq 6000
K2_384Bulk_Plate3_S242,Tabula Muris Senis (bulk RNA seq),BAT_38,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127238,SAMN11855185,Illumina NovaSeq 6000
K20_384Bulk_Plate1_S260,Tabula Muris Senis (bulk RNA seq),Lung_29,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127525,SAMN11855186,Illumina NovaSeq 6000
K20_384Bulk_Plate2_S260,Tabula Muris Senis (bulk RNA seq),Small_Intestine_31,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127526,SAMN11855187,Illumina NovaSeq 6000
K21_384Bulk_Plate1_S261,Tabula Muris Senis (bulk RNA seq),Small_Intestine_25,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127527,SAMN11855188,Illumina NovaSeq 6000
K21_384Bulk_Plate2_S261,Tabula Muris Senis (bulk RNA seq),MAT_37,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127528,SAMN11855189,Illumina NovaSeq 6000
K22_384Bulk_Plate1_S262,Tabula Muris Senis (bulk RNA seq),Lung_1,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127529,SAMN11855190,Illumina NovaSeq 6000
K22_384Bulk_Plate2_S262,Tabula Muris Senis (bulk RNA seq),Skin_7,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127530,SAMN11855191,Illumina NovaSeq 6000
K23_384Bulk_Plate1_S263,Tabula Muris Senis (bulk RNA seq),Skin_44,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127531,SAMN11855192,Illumina NovaSeq 6000
K23_384Bulk_Plate2_S263,Tabula Muris Senis (bulk RNA seq),Kidney_2,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127532,SAMN11855193,Illumina NovaSeq 6000
K3_384Bulk_Plate1_S243,Tabula Muris Senis (bulk RNA seq),Kidney_5,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127533,SAMN11855194,Illumina NovaSeq 6000
K3_384Bulk_Plate2_S243,Tabula Muris Senis (bulk RNA seq),Kidney_54,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127534,SAMN11855195,Illumina NovaSeq 6000
K3_384Bulk_Plate3_S243,Tabula Muris Senis (bulk RNA seq),Bone_24,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126791,SAMN11855196,Illumina NovaSeq 6000
K4_384Bulk_Plate1_S244,Tabula Muris Senis (bulk RNA seq),Bone_2,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127063,SAMN11855197,Illumina NovaSeq 6000
K4_384Bulk_Plate2_S244,Tabula Muris Senis (bulk RNA seq),Bone_50,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126789,SAMN11855198,Illumina NovaSeq 6000
K4_384Bulk_Plate3_S244,Tabula Muris Senis (bulk RNA seq),WBC_49,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126788,SAMN11855199,Illumina NovaSeq 6000
K5_384Bulk_Plate1_S245,Tabula Muris Senis (bulk RNA seq),BAT_20,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126787,SAMN11855200,Illumina NovaSeq 6000
K5_384Bulk_Plate2_S245,Tabula Muris Senis (bulk RNA seq),Pancreas_24,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126786,SAMN11855201,Illumina NovaSeq 6000
K5_384Bulk_Plate3_S245,Tabula Muris Senis (bulk RNA seq),Brain_54,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126785,SAMN11855202,Illumina NovaSeq 6000
K6_384Bulk_Plate1_S246,Tabula Muris Senis (bulk RNA seq),Lung_9,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127068,SAMN11855203,Illumina NovaSeq 6000
K6_384Bulk_Plate2_S246,Tabula Muris Senis (bulk RNA seq),Spleen_45,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126783,SAMN11855204,Illumina NovaSeq 6000
K6_384Bulk_Plate3_S246,Tabula Muris Senis (bulk RNA seq),Brain_26,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126782,SAMN11855205,Illumina NovaSeq 6000
K7_384Bulk_Plate1_S247,Tabula Muris Senis (bulk RNA seq),GAT_37,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127410,SAMN11855206,Illumina NovaSeq 6000
K7_384Bulk_Plate2_S247,Tabula Muris Senis (bulk RNA seq),GAT_40,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127411,SAMN11855207,Illumina NovaSeq 6000
K7_384Bulk_Plate3_S247,Tabula Muris Senis (bulk RNA seq),Brain_48,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127408,SAMN11855208,Illumina NovaSeq 6000
K8_384Bulk_Plate1_S248,Tabula Muris Senis (bulk RNA seq),WBC_47,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127409,SAMN11855209,Illumina NovaSeq 6000
K8_384Bulk_Plate2_S248,Tabula Muris Senis (bulk RNA seq),Spleen_26,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127406,SAMN11855210,Illumina NovaSeq 6000
K8_384Bulk_Plate3_S248,Tabula Muris Senis (bulk RNA seq),Pancreas_29,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127407,SAMN11855211,Illumina NovaSeq 6000
K9_384Bulk_Plate1_S249,Tabula Muris Senis (bulk RNA seq),Lung_42,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127404,SAMN11855212,Illumina NovaSeq 6000
K9_384Bulk_Plate2_S249,Tabula Muris Senis (bulk RNA seq),Heart_2,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127405,SAMN11855213,Illumina NovaSeq 6000
K9_384Bulk_Plate3_S249,Tabula Muris Senis (bulk RNA seq),Brain_36,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127450,SAMN11855214,Illumina NovaSeq 6000
L1_384Bulk_Plate1_S265,Tabula Muris Senis (bulk RNA seq),Liver_50,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127110,SAMN11855215,Illumina NovaSeq 6000
L1_384Bulk_Plate2_S265,Tabula Muris Senis (bulk RNA seq),Bone_29,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126951,SAMN11855216,Illumina NovaSeq 6000
L1_384Bulk_Plate3_S265,Tabula Muris Senis (bulk RNA seq),Kidney_49,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126950,SAMN11855217,Illumina NovaSeq 6000
L10_384Bulk_Plate1_S274,Tabula Muris Senis (bulk RNA seq),Small_Intestine_14,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126953,SAMN11855218,Illumina NovaSeq 6000
L10_384Bulk_Plate2_S274,Tabula Muris Senis (bulk RNA seq),Marrow_50,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126952,SAMN11855219,Illumina NovaSeq 6000
L10_384Bulk_Plate3_S274,Tabula Muris Senis (bulk RNA seq),Marrow_10,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126947,SAMN11855220,Illumina NovaSeq 6000
L11_384Bulk_Plate1_S275,Tabula Muris Senis (bulk RNA seq),Liver_19,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126914,SAMN11855221,Illumina NovaSeq 6000
L11_384Bulk_Plate2_S275,Tabula Muris Senis (bulk RNA seq),Brain_13,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126949,SAMN11855222,Illumina NovaSeq 6000
L11_384Bulk_Plate3_S275,Tabula Muris Senis (bulk RNA seq),Kidney_42,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126948,SAMN11855223,Illumina NovaSeq 6000
L12_384Bulk_Plate1_S276,Tabula Muris Senis (bulk RNA seq),MAT_29,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126959,SAMN11855224,Illumina NovaSeq 6000
L12_384Bulk_Plate2_S276,Tabula Muris Senis (bulk RNA seq),Brain_32,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126958,SAMN11855225,Illumina NovaSeq 6000
L12_384Bulk_Plate3_S276,Tabula Muris Senis (bulk RNA seq),Brain_46,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127416,SAMN11855226,Illumina NovaSeq 6000
L13_384Bulk_Plate1_S277,Tabula Muris Senis (bulk RNA seq),BAT_9,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127452,SAMN11855227,Illumina NovaSeq 6000
L13_384Bulk_Plate2_S277,Tabula Muris Senis (bulk RNA seq),Kidney_20,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127213,SAMN11855228,Illumina NovaSeq 6000
L13_384Bulk_Plate3_S277,Tabula Muris Senis (bulk RNA seq),Bone_47,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127214,SAMN11855229,Illumina NovaSeq 6000
L14_384Bulk_Plate1_S278,Tabula Muris Senis (bulk RNA seq),Kidney_9,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127207,SAMN11855230,Illumina NovaSeq 6000
L14_384Bulk_Plate2_S278,Tabula Muris Senis (bulk RNA seq),Lung_49,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127208,SAMN11855231,Illumina NovaSeq 6000
L14_384Bulk_Plate3_S278,Tabula Muris Senis (bulk RNA seq),NA10,Mus musculus C57/BL6,NA10,months postnatal,missing,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127209,SAMN11855232,Illumina NovaSeq 6000
L15_384Bulk_Plate1_S279,Tabula Muris Senis (bulk RNA seq),BAT_36,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127210,SAMN11855233,Illumina NovaSeq 6000
L15_384Bulk_Plate2_S279,Tabula Muris Senis (bulk RNA seq),Pancreas_52,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127135,SAMN11855234,Illumina NovaSeq 6000
L16_384Bulk_Plate1_S280,Tabula Muris Senis (bulk RNA seq),BAT_52,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127431,SAMN11855235,Illumina NovaSeq 6000
L16_384Bulk_Plate2_S280,Tabula Muris Senis (bulk RNA seq),Heart_13,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126671,SAMN11855236,Illumina NovaSeq 6000
L17_384Bulk_Plate1_S281,Tabula Muris Senis (bulk RNA seq),MAT_54,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126670,SAMN11855237,Illumina NovaSeq 6000
L17_384Bulk_Plate2_S281,Tabula Muris Senis (bulk RNA seq),Pancreas_23,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127183,SAMN11855238,Illumina NovaSeq 6000
L18_384Bulk_Plate1_S282,Tabula Muris Senis (bulk RNA seq),SCAT_21,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127182,SAMN11855239,Illumina NovaSeq 6000
L18_384Bulk_Plate2_S282,Tabula Muris Senis (bulk RNA seq),Marrow_55,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126675,SAMN11855240,Illumina NovaSeq 6000
L19_384Bulk_Plate1_S283,Tabula Muris Senis (bulk RNA seq),Marrow_43,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126674,SAMN11855241,Illumina NovaSeq 6000
L19_384Bulk_Plate2_S283,Tabula Muris Senis (bulk RNA seq),Brain_42,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126673,SAMN11855242,Illumina NovaSeq 6000
L2_384Bulk_Plate1_S266,Tabula Muris Senis (bulk RNA seq),Bone_22,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126672,SAMN11855243,Illumina NovaSeq 6000
L2_384Bulk_Plate2_S266,Tabula Muris Senis (bulk RNA seq),Marrow_53,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127040,SAMN11855244,Illumina NovaSeq 6000
L2_384Bulk_Plate3_S266,Tabula Muris Senis (bulk RNA seq),Brain_31,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127038,SAMN11855245,Illumina NovaSeq 6000
L20_384Bulk_Plate1_S284,Tabula Muris Senis (bulk RNA seq),GAT_9,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127141,SAMN11855246,Illumina NovaSeq 6000
L20_384Bulk_Plate2_S284,Tabula Muris Senis (bulk RNA seq),WBC_27,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127142,SAMN11855247,Illumina NovaSeq 6000
